     25     8     4   5.72e-13  5.86e-13  4.53e-13  3.77e-13  3.31e-13  2.97e-13  2.69e-13  2.45e-13  2.25e-13  2.07e-13  1.92e-13
     26     8     5   9.28e-12  8.05e-12  6.86e-12  6.28e-12  5.96e-12  5.78e-12  5.68e-12  5.64e-12  5.65e-12  5.70e-12  5.76e-12
     27     8     6   4.66e-12  4.18e-12  3.74e-12  3.55e-12  3.48e-12  3.48e-12  3.53e-12  3.60e-12  3.70e-12  3.81e-12  3.93e-12
     28     8     7   6.15e-12  4.90e-12  3.66e-12  3.05e-12  2.65e-12  2.34e-12  2.09e-12  1.88e-12  1.70e-12  1.54e-12  1.41e-12
     29     9     1   1.72e-12  1.40e-12  9.86e-13  7.61e-13  6.25e-13  5.30e-13  4.60e-13  4.05e-13  3.61e-13  3.25e-13  2.95e-13
     30     9     2   1.59e-11  1.57e-11  1.53e-11  1.49e-11  1.47e-11  1.45e-11  1.44e-11  1.43e-11  1.43e-11  1.43e-11  1.43e-11
     31     9     3   2.69e-11  2.68e-11  2.60e-11  2.54e-11  2.49e-11  2.46e-11  2.44e-11  2.43e-11  2.42e-11  2.42e-11  2.42e-11
     32     9     4   3.54e-13  3.00e-13  2.02e-13  1.48e-13  1.18e-13  9.74e-14  8.31e-14  7.23e-14  6.39e-14  5.71e-14  5.15e-14
     33     9     5   5.98e-12  5.29e-12  4.62e-12  4.31e-12  4.16e-12  4.09e-12  4.09e-12  4.12e-12  4.18e-12  4.26e-12  4.35e-12
     34     9     6   1.24e-11  1.03e-11  8.26e-12  7.25e-12  6.63e-12  6.20e-12  5.87e-12  5.64e-12  5.46e-12  5.33e-12  5.24e-12
     35     9     7   1.68e-12  1.52e-12  1.37e-12  1.32e-12  1.30e-12  1.31e-12  1.33e-12  1.37e-12  1.41e-12  1.46e-12  1.51e-12
     36     9     8   1.33e-12  1.31e-12  1.24e-12  1.21e-12  1.20e-12  1.21e-12  1.23e-12  1.25e-12  1.28e-12  1.31e-12  1.35e-12
     37    10     1   1.72e-12  1.40e-12  9.86e-13  7.61e-13  6.25e-13  5.30e-13  4.60e-13  4.05e-13  3.61e-13  3.25e-13  2.95e-13
     38    10     2   3.02e-12  2.96e-12  2.60e-12  2.38e-12  2.25e-12  2.15e-12  2.09e-12  2.03e-12  1.99e-12  1.96e-12  1.93e-12
     39    10     3   2.66e-11  2.64e-11  2.57e-11  2.50e-11  2.46e-11  2.43e-11  2.41e-11  2.40e-11  2.40e-11  2.40e-11  2.40e-11
     40    10     4   1.35e-11  1.35e-11  1.33e-11  1.30e-11  1.28e-11  1.27e-11  1.26e-11  1.26e-11  1.26e-11  1.26e-11  1.27e-11
     41    10     5   5.77e-12  4.59e-12  3.42e-12  2.85e-12  2.48e-12  2.21e-12  1.98e-12  1.80e-12  1.64e-12  1.51e-12  1.39e-12
     42    10     6   8.82e-12  7.72e-12  6.67e-12  6.17e-12  5.91e-12  5.78e-12  5.74e-12  5.75e-12  5.80e-12  5.89e-12  6.00e-12
     43    10     7   5.49e-12  4.82e-12  4.17e-12  3.86e-12  3.69e-12  3.61e-12  3.57e-12  3.57e-12  3.60e-12  3.65e-12  3.71e-12
     44    10     8   6.80e-12  6.65e-12  6.82e-12  6.76e-12  6.61e-12  6.42e-12  6.24e-12  6.07e-12  5.92e-12  5.78e-12  5.65e-12
     45    10     9   7.93e-12  7.76e-12  7.89e-12  7.80e-12  7.64e-12  7.46e-12  7.29e-12  7.13e-12  7.00e-12  6.89e-12  6.78e-12
     46    11     1   1.82e-11  1.90e-11  1.91e-11  1.88e-11  1.84e-11  1.82e-11  1.80e-11  1.78e-11  1.78e-11  1.77e-11  1.77e-11
     47    11     2   1.19e-12  1.14e-12  9.55e-13  8.68e-13  8.10e-13  7.54e-13  6.99e-13  6.47e-13  5.99e-13  5.55e-13  5.16e-13
     48    11     3   3.61e-12  3.48e-12  3.25e-12  3.14e-12  3.10e-12  3.11e-12  3.15e-12  3.21e-12  3.28e-12  3.36e-12  3.45e-12
     49    11     4   3.41e-13  3.44e-13  3.43e-13  3.72e-13  3.88e-13  3.87e-13  3.74e-13  3.57e-13  3.37e-13  3.17e-13  2.98e-13
     50    11     5   1.37e-11  1.43e-11  1.52e-11  1.56e-11  1.60e-11  1.63e-11  1.66e-11  1.68e-11  1.71e-11  1.74e-11  1.76e-11
     51    11     6   4.76e-12  4.96e-12  5.06e-12  5.07e-12  5.08e-12  5.11e-12  5.16e-12  5.21e-12  5.27e-12  5.34e-12  5.40e-12
     52    11     7   6.32e-12  6.45e-12  6.63e-12  6.80e-12  6.93e-12  7.04e-12  7.13e-12  7.22e-12  7.30e-12  7.38e-12  7.46e-12
     53    11     8   1.05e-10  1.08e-10  1.15e-10  1.18e-10  1.20e-10  1.22e-10  1.24e-10  1.26e-10  1.28e-10  1.30e-10  1.31e-10
     54    11     9   6.41e-13  6.75e-13  6.30e-13  6.11e-13  5.96e-13  5.77e-13  5.57e-13  5.38e-13  5.19e-13  5.02e-13  4.87e-13
     55    11    10   1.50e-11  1.55e-11  1.65e-11  1.70e-11  1.73e-11  1.76e-11  1.78e-11  1.80e-11  1.82e-11  1.84e-11  1.86e-11
     56    12     1   1.82e-11  1.90e-11  1.91e-11  1.88e-11  1.84e-11  1.82e-11  1.80e-11  1.78e-11  1.78e-11  1.77e-11  1.77e-11
     57    12     2   2.00e-12  1.92e-12  1.75e-12  1.66e-12  1.62e-12  1.60e-12  1.61e-12  1.63e-12  1.65e-12  1.69e-12  1.73e-12
     58    12     3   2.33e-12  2.26e-12  2.04e-12  1.99e-12  1.95e-12  1.91e-12  1.85e-12  1.80e-12  1.76e-12  1.72e-12  1.68e-12
     59    12     4   8.14e-13  7.87e-13  7.50e-13  7.36e-13  7.36e-13  7.45e-13  7.61e-13  7.81e-13  8.04e-13  8.29e-13  8.55e-13
     60    12     5   8.29e-12  8.67e-12  9.11e-12  9.34e-12  9.51e-12  9.67e-12  9.82e-12  9.98e-12  1.01e-11  1.03e-11  1.04e-11
     61    12     6   1.50e-11  1.55e-11  1.62e-11  1.66e-11  1.70e-11  1.73e-11  1.75e-11  1.78e-11  1.80e-11  1.83e-11  1.85e-11
     62    12     7   1.47e-12  1.53e-12  1.53e-12  1.51e-12  1.50e-12  1.50e-12  1.50e-12  1.51e-12  1.52e-12  1.54e-12  1.55e-12
     63    12     8   3.56e-13  3.75e-13  3.50e-13  3.40e-13  3.31e-13  3.21e-13  3.10e-13  2.99e-13  2.88e-13  2.79e-13  2.71e-13
     64    12     9   1.11e-10  1.15e-10  1.22e-10  1.25e-10  1.28e-10  1.30e-10  1.32e-10  1.34e-10  1.36e-10  1.38e-10  1.40e-10
     65    12    10   8.65e-12  8.97e-12  9.49e-12  9.78e-12  9.96e-12  1.01e-11  1.02e-11  1.03e-11  1.04e-11  1.05e-11  1.06e-11
     66    12    11   6.21e-13  8.14e-13  9.61e-13  1.03e-12  1.08e-12  1.13e-12  1.17e-12  1.21e-12  1.25e-12  1.29e-12  1.33e-12
     67    13     1   1.82e-11  1.90e-11  1.91e-11  1.88e-11  1.84e-11  1.82e-11  1.80e-11  1.78e-11  1.78e-11  1.77e-11  1.77e-11
     68    13     2   1.72e-12  1.68e-12  1.61e-12  1.63e-12  1.65e-12  1.65e-12  1.66e-12  1.66e-12  1.66e-12  1.67e-12  1.68e-12
     69    13     3   3.00e-12  2.89e-12  2.63e-12  2.50e-12  2.45e-12  2.42e-12  2.41e-12  2.41e-12  2.42e-12  2.45e-12  2.48e-12
     70    13     4   4.25e-13  3.99e-13  3.06e-13  2.48e-13  2.11e-13  1.84e-13  1.63e-13  1.45e-13  1.31e-13  1.19e-13  1.09e-13
     71    13     5   4.34e-12  4.36e-12  4.31e-12  4.32e-12  4.35e-12  4.37e-12  4.39e-12  4.41e-12  4.44e-12  4.46e-12  4.49e-12
     72    13     6   1.20e-11  1.25e-11  1.31e-11  1.35e-11  1.37e-11  1.39e-11  1.42e-11  1.44e-11  1.46e-11  1.48e-11  1.50e-11
     73    13     7   8.48e-12  8.87e-12  9.40e-12  9.69e-12  9.91e-12  1.01e-11  1.03e-11  1.05e-11  1.06e-11  1.08e-11  1.10e-11
     74    13     8   1.07e-11  1.11e-11  1.18e-11  1.22e-11  1.24e-11  1.26e-11  1.27e-11  1.29e-11  1.30e-11  1.32e-11  1.33e-11
     75    13     9   1.11e-11  1.15e-11  1.22e-11  1.26e-11  1.28e-11  1.30e-11  1.31e-11  1.33e-11  1.34e-11  1.35e-11  1.37e-11
     76    13    10   9.85e-11  1.02e-10  1.08e-10  1.11e-10  1.13e-10  1.15e-10  1.16e-10  1.18e-10  1.20e-10  1.22e-10  1.24e-10
     77    13    11   4.20e-12  5.23e-12  6.06e-12  6.27e-12  6.26e-12  6.16e-12  6.04e-12  5.91e-12  5.78e-12  5.66e-12  5.55e-12
     78    13    12   4.74e-12  5.93e-12  6.90e-12  7.16e-12  7.19e-12  7.12e-12  7.03e-12  6.93e-12  6.84e-12  6.75e-12  6.67e-12
     79    14     1   4.19e-12  4.26e-12  4.26e-12  4.15e-12  4.04e-12  3.94e-12  3.87e-12  3.80e-12  3.75e-12  3.70e-12  3.66e-12
     80    14     2   7.87e-12  8.30e-12  8.64e-12  8.65e-12  8.56e-12  8.45e-12  8.33e-12  8.22e-12  8.12e-12  8.03e-12  7.94e-12
     81    14     3   4.24e-12  4.62e-12  4.92e-12  4.91e-12  4.83e-12  4.74e-12  4.65e-12  4.56e-12  4.49e-12  4.42e-12  4.36e-12
     82    14     4   5.96e-14  1.31e-13  1.76e-13  1.71e-13  1.55e-13  1.39e-13  1.24e-13  1.11e-13  1.00e-13  9.11e-14  8.31e-14
     83    14     5   7.33e-11  7.63e-11  7.96e-11  8.03e-11  8.06e-11  8.10e-11  8.14e-11  8.20e-11  8.27e-11  8.34e-11  8.42e-11
     84    14     6   1.24e-11  1.33e-11  1.37e-11  1.36e-11  1.34e-11  1.33e-11  1.33e-11  1.33e-11  1.33e-11  1.33e-11  1.33e-11
     85    14     7   2.26e-12  2.63e-12  2.64e-12  2.50e-12  2.37e-12  2.27e-12  2.19e-12  2.12e-12  2.07e-12  2.02e-12  1.98e-12
     86    14     8   5.62e-12  6.12e-12  6.60e-12  6.63e-12  6.58e-12  6.53e-12  6.51e-12  6.52e-12  6.54e-12  6.58e-12  6.63e-12
     87    14     9   6.45e-12  7.06e-12  7.65e-12  7.69e-12  7.63e-12  7.58e-12  7.55e-12  7.56e-12  7.59e-12  7.64e-12  7.69e-12
     88    14    10   4.35e-12  4.95e-12  5.49e-12  5.47e-12  5.32e-12  5.18e-12  5.06e-12  4.97e-12  4.91e-12  4.87e-12  4.84e-12
     89    14    11   2.91e-12  3.55e-12  4.28e-12  4.47e-12  4.53e-12  4.57e-12  4.62e-12  4.71e-12  4.81e-12  4.93e-12  5.07e-12
     90    14    12   3.63e-12  4.40e-12  5.27e-12  5.50e-12  5.56e-12  5.61e-12  5.68e-12  5.79e-12  5.92e-12  6.08e-12  6.25e-12
     91    14    13   7.20e-13  1.57e-12  2.46e-12  2.57e-12  2.45e-12  2.28e-12  2.10e-12  1.94e-12  1.81e-12  1.69e-12  1.59e-12
     92    15     1   4.19e-12  4.26e-12  4.26e-12  4.15e-12  4.04e-12  3.94e-12  3.87e-12  3.80e-12  3.75e-12  3.70e-12  3.66e-12
     93    15     2   2.82e-13  4.11e-13  5.05e-13  5.02e-13  4.77e-13  4.49e-13  4.25e-13  4.04e-13  3.87e-13  3.74e-13  3.63e-13
     94    15     3   1.18e-11  1.25e-11  1.31e-11  1.31e-11  1.29e-11  1.27e-11  1.25e-11  1.23e-11  1.22e-11  1.20e-11  1.19e-11
     95    15     4   1.15e-13  1.40e-13  1.64e-13  1.65e-13  1.61e-13  1.56e-13  1.52e-13  1.49e-13  1.46e-13  1.45e-13  1.44e-13
     96    15     5   2.35e-12  2.75e-12  2.77e-12  2.61e-12  2.47e-12  2.36e-12  2.27e-12  2.20e-12  2.14e-12  2.09e-12  2.05e-12
     97    15     6   8.50e-11  8.88e-11  9.25e-11  9.32e-11  9.34e-11  9.36e-11  9.41e-11  9.47e-11  9.54e-11  9.62e-11  9.70e-11
     98    15     7   5.62e-13  6.71e-13  6.81e-13  6.37e-13  5.95e-13  5.61e-13  5.35e-13  5.14e-13  4.97e-13  4.83e-13  4.71e-13
     99    15     8   9.70e-13  1.10e-12  1.23e-12  1.24e-12  1.23e-12  1.22e-12  1.22e-12  1.22e-12  1.22e-12  1.23e-12  1.24e-12
    100    15     9   1.04e-11  1.15e-11  1.26e-11  1.26e-11  1.24e-11  1.22e-11  1.20e-11  1.20e-11  1.19e-11  1.19e-11  1.19e-11
    101    15    10   5.02e-12  5.49e-12  5.95e-12  5.98e-12  5.93e-12  5.89e-12  5.87e-12  5.88e-12  5.90e-12  5.94e-12  5.98e-12
    102    15    11   8.68e-13  1.03e-12  1.19e-12  1.22e-12  1.24e-12  1.25e-12  1.27e-12  1.30e-12  1.34e-12  1.38e-12  1.42e-12
    103    15    12   3.56e-12  5.07e-12  6.72e-12  7.05e-12  6.98e-12  6.84e-12  6.72e-12  6.64e-12  6.60e-12  6.60e-12  6.63e-12
    104    15    13   2.82e-12  3.42e-12  4.10e-12  4.27e-12  4.33e-12  4.36e-12  4.42e-12  4.50e-12  4.61e-12  4.73e-12  4.86e-12
    105    15    14   4.21e-12  5.19e-12  5.94e-12  6.13e-12  6.10e-12  5.95e-12  5.76e-12  5.55e-12  5.34e-12  5.14e-12  4.95e-12
    106    16     1   4.19e-12  4.26e-12  4.26e-12  4.15e-12  4.04e-12  3.94e-12  3.87e-12  3.80e-12  3.75e-12  3.70e-12  3.66e-12
    107    16     2   5.51e-12  5.92e-12  6.22e-12  6.22e-12  6.13e-12  6.02e-12  5.92e-12  5.82e-12  5.73e-12  5.65e-12  5.57e-12
    108    16     3   1.27e-12  1.48e-12  1.65e-12  1.65e-12  1.61e-12  1.56e-12  1.52e-12  1.48e-12  1.45e-12  1.43e-12  1.41e-12
    109    16     4   5.39e-12  5.66e-12  5.87e-12  5.87e-12  5.82e-12  5.74e-12  5.67e-12  5.60e-12  5.53e-12  5.47e-12  5.41e-12
    110    16     5   1.63e-11  1.73e-11  1.79e-11  1.78e-11  1.77e-11  1.76e-11  1.76e-11  1.76e-11  1.76e-11  1.77e-11  1.77e-11
    111    16     6   1.99e-12  2.31e-12  2.35e-12  2.23e-12  2.12e-12  2.03e-12  1.96e-12  1.91e-12  1.86e-12  1.83e-12  1.80e-12
    112    16     7   6.97e-11  7.26e-11  7.56e-11  7.64e-11  7.66e-11  7.69e-11  7.73e-11  7.79e-11  7.86e-11  7.92e-11  7.99e-11
    113    16     8   6.81e-12  7.58e-12  8.29e-12  8.28e-12  8.11e-12  7.94e-12  7.82e-12  7.73e-12  7.68e-12  7.65e-12  7.64e-12
    114    16     9   1.75e-12  1.98e-12  2.21e-12  2.23e-12  2.21e-12  2.20e-12  2.19e-12  2.19e-12  2.20e-12  2.22e-12  2.24e-12
    115    16    10   7.87e-12  8.56e-12  9.24e-12  9.29e-12  9.21e-12  9.15e-12  9.12e-12  9.13e-12  9.16e-12  9.22e-12  9.28e-12
    116    16    11   1.62e-12  2.70e-12  3.87e-12  4.08e-12  3.98e-12  3.81e-12  3.65e-12  3.51e-12  3.40e-12  3.32e-12  3.26e-12
    117    16    12   1.56e-12  1.85e-12  2.14e-12  2.20e-12  2.23e-12  2.25e-12  2.29e-12  2.34e-12  2.41e-12  2.48e-12  2.56e-12
    118    16    13   4.07e-12  4.97e-12  5.99e-12  6.26e-12  6.34e-12  6.39e-12  6.47e-12  6.59e-12  6.74e-12  6.91e-12  7.09e-12
    119    16    14   7.06e-12  8.56e-12  9.74e-12  1.01e-11  1.00e-11  9.82e-12  9.52e-12  9.18e-12  8.85e-12  8.53e-12  8.23e-12
    120    16    15   7.09e-13  1.11e-12  1.35e-12  1.36e-12  1.32e-12  1.26e-12  1.19e-12  1.12e-12  1.05e-12  9.97e-13  9.45e-13
    121    17     1   4.63e-12  4.73e-12  4.82e-12  4.86e-12  4.92e-12  5.00e-12  5.11e-12  5.23e-12  5.36e-12  5.49e-12  5.62e-12
    122    17     2   4.22e-12  4.38e-12  4.54e-12  4.60e-12  4.62e-12  4.64e-12  4.65e-12  4.67e-12  4.68e-12  4.69e-12  4.70e-12
    123    17     3   1.90e-12  1.90e-12  1.91e-12  1.91e-12  1.92e-12  1.93e-12  1.94e-12  1.96e-12  1.98e-12  1.99e-12  2.01e-12
    124    17     4   3.54e-12  3.74e-12  3.94e-12  4.01e-12  4.05e-12  4.07e-12  4.09e-12  4.10e-12  4.12e-12  4.13e-12  4.14e-12
    125    17     5   1.35e-12  1.05e-12  8.06e-13  7.02e-13  6.60e-13  6.42e-13  6.35e-13  6.34e-13  6.35e-13  6.39e-13  6.43e-13
    126    17     6   6.12e-13  5.11e-13  4.37e-13  4.11e-13  4.05e-13  4.09e-13  4.16e-13  4.26e-13  4.37e-13  4.47e-13  4.58e-13
    127    17     7   1.50e-12  1.18e-12  9.04e-13  7.81e-13  7.23e-13  6.87e-13  6.60e-13  6.36e-13  6.16e-13  5.97e-13  5.79e-13
    128    17     8   1.33e-11  1.39e-11  1.44e-11  1.45e-11  1.45e-11  1.44e-11  1.43e-11  1.42e-11  1.41e-11  1.39e-11  1.38e-11
    129    17     9   7.48e-13  7.14e-13  7.06e-13  7.16e-13  7.36e-13  7.59e-13  7.83e-13  8.07e-13  8.29e-13  8.50e-13  8.69e-13
    130    17    10   4.51e-12  4.61e-12  4.74e-12  4.78e-12  4.81e-12  4.83e-12  4.83e-12  4.83e-12  4.82e-12  4.80e-12  4.78e-12
    131    17    11   3.85e-11  4.02e-11  4.17e-11  4.21e-11  4.23e-11  4.25e-11  4.28e-11  4.31e-11  4.34e-11  4.38e-11  4.41e-11
    132    17    12   8.78e-13  8.33e-13  8.04e-13  7.97e-13  8.03e-13  8.16e-13  8.33e-13  8.52e-13  8.73e-13  8.94e-13  9.15e-13
    133    17    13   6.84e-12  6.97e-12  7.05e-12  7.02e-12  6.99e-12  6.97e-12  6.96e-12  6.96e-12  6.96e-12  6.97e-12  6.97e-12
    134    17    14   1.09e-11  1.11e-11  1.14e-11  1.16e-11  1.18e-11  1.19e-11  1.21e-11  1.23e-11  1.25e-11  1.26e-11  1.28e-11
    135    17    15   1.69e-12  1.68e-12  1.68e-12  1.67e-12  1.67e-12  1.68e-12  1.69e-12  1.71e-12  1.73e-12  1.75e-12  1.76e-12
    136    17    16   1.54e-11  1.55e-11  1.59e-11  1.61e-11  1.64e-11  1.67e-11  1.70e-11  1.72e-11  1.75e-11  1.77e-11  1.79e-11
    137    18     1   4.63e-12  4.73e-12  4.82e-12  4.86e-12  4.92e-12  5.00e-12  5.11e-12  5.23e-12  5.36e-12  5.49e-12  5.62e-12
    138    18     2   6.56e-13  6.09e-13  5.72e-13  5.56e-13  5.51e-13  5.52e-13  5.55e-13  5.60e-13  5.65e-13  5.72e-13  5.78e-13
    139    18     3   8.73e-12  9.13e-12  9.54e-12  9.68e-12  9.75e-12  9.80e-12  9.84e-12  9.88e-12  9.92e-12  9.95e-12  9.97e-12
    140    18     4   2.79e-13  2.77e-13  2.78e-13  2.79e-13  2.81e-13  2.84e-13  2.88e-13  2.92e-13  2.97e-13  3.01e-13  3.06e-13
    141    18     5   7.49e-13  5.95e-13  4.73e-13  4.25e-13  4.08e-13  4.05e-13  4.09e-13  4.16e-13  4.24e-13  4.33e-13  4.42e-13
